Simulated discharge(m3/s) at the outlet - regular timestep    1.00 hours. Simulated discharge is the mean value over the timestep with the date at the end of the timestep
Date_yyyy/mm/dd_hours(iso8601format),Time(hours),Outlet-118,Channel-84,Channel-84,Channel-101,Channel-112
1977-10-31T13:00:00,733.000,.03347,.00060,.00000,.01876,.02126
1977-10-31T14:00:00,734.000,.03329,.00059,.00000,.01873,.02120
1977-10-31T15:00:00,735.000,.03312,.00059,.00000,.01869,.02114
1977-10-31T16:00:00,736.000,.03295,.00059,.00000,.01866,.02108
1977-10-31T17:00:00,737.000,.03278,.00059,.00000,.01862,.02102
1977-10-31T18:00:00,738.000,.03262,.00059,.00000,.01859,.02096
1977-10-31T19:00:00,739.000,.03246,.00058,.00000,.01856,.02091
1977-10-31T20:00:00,740.000,.03230,.00058,.00000,.01853,.02085
1977-10-31T21:00:00,741.000,.03215,.00058,.00000,.01850,.02080
1977-10-31T22:00:00,742.000,.03200,.00058,.00000,.01847,.02075
1977-10-31T23:00:00,743.000,.03186,.00058,.00000,.01844,.02070
1977-11-01T00:00:00,744.000,.03172,.00058,.00000,.01841,.02066
1977-11-01T01:00:00,745.000,.03161,.00057,.00000,.01839,.02061
1977-11-01T02:00:00,746.000,.03152,.00057,.00000,.01836,.02057
1977-11-01T03:00:00,747.000,.03142,.00057,.00000,.01834,.02052
1977-11-01T04:00:00,748.000,.03133,.00057,.00000,.01831,.02048
1977-11-01T05:00:00,749.000,.03122,.00057,.00000,.01829,.02044
1977-11-01T06:00:00,750.000,.03112,.00057,.00000,.01827,.02040
1977-11-01T07:00:00,751.000,.03102,.00057,.00000,.01825,.02036
1977-11-01T08:00:00,752.000,.03091,.00056,.00000,.01823,.02032
1977-11-01T09:00:00,753.000,.03081,.00056,.00000,.01821,.02029
1977-11-01T10:00:00,754.000,.03071,.00056,.00000,.01819,.02025
1977-11-01T11:00:00,755.000,.03061,.00056,.00000,.01817,.02022
1977-11-01T12:00:00,756.000,.03051,.00056,.00000,.01815,.02019
1977-11-01T13:00:00,757.000,.03041,.00056,.00000,.01813,.02015
1977-11-01T14:00:00,758.000,.03032,.00056,.00000,.01811,.02012
1977-11-01T15:00:00,759.000,.03022,.00056,.00000,.01810,.02009
1977-11-01T16:00:00,760.000,.03013,.00056,.00000,.01808,.02006
1977-11-01T17:00:00,761.000,.03004,.00055,.00000,.01806,.02003
1977-11-01T18:00:00,762.000,.02995,.00055,.00000,.01805,.02001
1977-11-01T19:00:00,763.000,.02987,.00055,.00000,.01803,.01998
1977-11-01T20:00:00,764.000,.02978,.00055,.00000,.01802,.01995
1977-11-01T21:00:00,765.000,.02970,.00055,.00000,.01800,.01993
1977-11-01T22:00:00,766.000,.02962,.00055,.00000,.01799,.01990
1977-11-01T23:00:00,767.000,.02954,.00055,.00000,.01798,.01988
1977-11-02T00:00:00,768.000,.02944,.00055,.00000,.01797,.01986
1977-11-02T01:00:00,769.000,.02932,.00055,.00000,.01795,.01984
1977-11-02T02:00:00,770.000,.02922,.00055,.00000,.01794,.01981
1977-11-02T03:00:00,771.000,.02912,.00055,.00000,.01793,.01979
1977-11-02T04:00:00,772.000,.02903,.00055,.00000,.01792,.01977
1977-11-02T05:00:00,773.000,.02894,.00054,.00000,.01791,.01975
1977-11-02T06:00:00,774.000,.02886,.00054,.00000,.01790,.01973
1977-11-02T07:00:00,775.000,.02879,.00054,.00000,.01789,.01971
1977-11-02T08:00:00,776.000,.02872,.00054,.00000,.01788,.01970
1977-11-02T09:00:00,777.000,.02865,.00054,.00000,.01787,.01968
1977-11-02T10:00:00,778.000,.02858,.00054,.00000,.01786,.01966
1977-11-02T11:00:00,779.000,.02852,.00054,.00000,.01785,.01965
1977-11-02T12:00:00,780.000,.02846,.00054,.00000,.01784,.01963
1977-11-02T13:00:00,781.000,.02840,.00054,.00000,.01783,.01961
1977-11-02T14:00:00,782.000,.02834,.00054,.00000,.01782,.01960
1977-11-02T15:00:00,783.000,.02829,.00054,.00000,.01781,.01958
1977-11-02T16:00:00,784.000,.02824,.00054,.00000,.01780,.01957
1977-11-02T17:00:00,785.000,.02819,.00054,.00000,.01780,.01956
1977-11-02T18:00:00,786.000,.02814,.00054,.00000,.01779,.01954
1977-11-02T19:00:00,787.000,.02809,.00054,.00000,.01778,.01953
1977-11-02T20:00:00,788.000,.02804,.00054,.00000,.01777,.01952
1977-11-02T21:00:00,789.000,.02800,.00054,.00000,.01777,.01950
1977-11-02T22:00:00,790.000,.02795,.00053,.00000,.01776,.01949
1977-11-02T23:00:00,791.000,.02791,.00053,.00000,.01775,.01948
1977-11-03T00:00:00,792.000,.02786,.00053,.00000,.01775,.01947
1977-11-03T01:00:00,793.000,.02782,.00053,.00000,.01774,.01946
1977-11-03T02:00:00,794.000,.02778,.00053,.00000,.01774,.01945
1977-11-03T03:00:00,795.000,.02774,.00053,.00000,.01773,.01944
1977-11-03T04:00:00,796.000,.02771,.00053,.00000,.01772,.01943
1977-11-03T05:00:00,797.000,.02767,.00053,.00000,.01772,.01942
1977-11-03T06:00:00,798.000,.02763,.00053,.00000,.01771,.01941
1977-11-03T07:00:00,799.000,.02760,.00053,.00000,.01771,.01940
1977-11-03T08:00:00,800.000,.02756,.00053,.00000,.01770,.01939
1977-11-03T09:00:00,801.000,.02753,.00053,.00000,.01770,.01938
1977-11-03T10:00:00,802.000,.02749,.00053,.00000,.01769,.01937
1977-11-03T11:00:00,803.000,.02746,.00053,.00000,.01769,.01936
1977-11-03T12:00:00,804.000,.02743,.00053,.00000,.01768,.01936
1977-11-03T13:00:00,805.000,.02740,.00053,.00000,.01768,.01935
1977-11-03T14:00:00,806.000,.02737,.00053,.00000,.01767,.01934
1977-11-03T15:00:00,807.000,.02734,.00053,.00000,.01767,.01933
1977-11-03T16:00:00,808.000,.02731,.00053,.00000,.01766,.01933
1977-11-03T17:00:00,809.000,.02729,.00053,.00000,.01766,.01932
1977-11-03T18:00:00,810.000,.02726,.00053,.00000,.01765,.01931
1977-11-03T19:00:00,811.000,.02723,.00053,.00000,.01765,.01931
1977-11-03T20:00:00,812.000,.02721,.00053,.00000,.01765,.01930
1977-11-03T21:00:00,813.000,.02718,.00053,.00000,.01764,.01929
1977-11-03T22:00:00,814.000,.02716,.00053,.00000,.01764,.01929
1977-11-03T23:00:00,815.000,.02713,.00053,.00000,.01763,.01928
1977-11-04T00:00:00,816.000,.02711,.00053,.00000,.01763,.01927
1977-11-04T01:00:00,817.000,.02708,.00053,.00000,.01763,.01927
1977-11-04T02:00:00,818.000,.02706,.00053,.00000,.01762,.01926
1977-11-04T03:00:00,819.000,.02704,.00053,.00000,.01762,.01926
1977-11-04T04:00:00,820.000,.02702,.00052,.00000,.01762,.01925
1977-11-04T05:00:00,821.000,.02700,.00052,.00000,.01761,.01925
1977-11-04T06:00:00,822.000,.02698,.00052,.00000,.01761,.01924
1977-11-04T07:00:00,823.000,.02696,.00052,.00000,.01760,.01924
1977-11-04T08:00:00,824.000,.02694,.00052,.00000,.01760,.01923
1977-11-04T09:00:00,825.000,.02692,.00052,.00000,.01760,.01923
1977-11-04T10:00:00,826.000,.02690,.00052,.00000,.01759,.01922
1977-11-04T11:00:00,827.000,.02688,.00052,.00000,.01759,.01922
1977-11-04T12:00:00,828.000,.02686,.00052,.00000,.01759,.01921
1977-11-04T13:00:00,829.000,.02685,.00052,.00000,.01759,.01921
1977-11-04T14:00:00,830.000,.02683,.00052,.00000,.01758,.01920
1977-11-04T15:00:00,831.000,.02681,.00052,.00000,.01758,.01920
1977-11-04T16:00:00,832.000,.02680,.00052,.00000,.01758,.01919
1977-11-04T17:00:00,833.000,.02678,.00052,.00000,.01757,.01919
1977-11-04T18:00:00,834.000,.02677,.00052,.00000,.01757,.01919
1977-11-04T19:00:00,835.000,.02675,.00052,.00000,.01757,.01918
1977-11-04T20:00:00,836.000,.02674,.00052,.00000,.01757,.01918
1977-11-04T21:00:00,837.000,.02672,.00052,.00000,.01756,.01917
1977-11-04T22:00:00,838.000,.02671,.00052,.00000,.01756,.01917
1977-11-04T23:00:00,839.000,.02669,.00052,.00000,.01756,.01917
1977-11-05T00:00:00,840.000,.02668,.00052,.00000,.01756,.01916
1977-11-05T01:00:00,841.000,.02667,.00052,.00000,.01755,.01916
1977-11-05T02:00:00,842.000,.02665,.00052,.00000,.01755,.01916
1977-11-05T03:00:00,843.000,.02664,.00052,.00000,.01755,.01915
1977-11-05T04:00:00,844.000,.02663,.00052,.00000,.01754,.01915
1977-11-05T05:00:00,845.000,.02662,.00052,.00000,.01754,.01915
1977-11-05T06:00:00,846.000,.02661,.00052,.00000,.01754,.01914
1977-11-05T07:00:00,847.000,.02659,.00052,.00000,.01754,.01914
1977-11-05T08:00:00,848.000,.02658,.00052,.00000,.01754,.01914
1977-11-05T09:00:00,849.000,.02657,.00052,.00000,.01753,.01913
1977-11-05T10:00:00,850.000,.02656,.00052,.00000,.01753,.01913
1977-11-05T11:00:00,851.000,.02655,.00052,.00000,.01753,.01913
1977-11-05T12:00:00,852.000,.02654,.00052,.00000,.01753,.01912
1977-11-05T13:00:00,853.000,.02653,.00052,.00000,.01752,.01912
1977-11-05T14:00:00,854.000,.02652,.00052,.00000,.01752,.01912
1977-11-05T15:00:00,855.000,.02651,.00052,.00000,.01752,.01911
1977-11-05T16:00:00,856.000,.02650,.00052,.00000,.01752,.01911
1977-11-05T17:00:00,857.000,.02649,.00052,.00000,.01751,.01911
1977-11-05T18:00:00,858.000,.02648,.00052,.00000,.01751,.01911
1977-11-05T19:00:00,859.000,.02647,.00052,.00000,.01751,.01910
1977-11-05T20:00:00,860.000,.02646,.00052,.00000,.01751,.01910
1977-11-05T21:00:00,861.000,.02645,.00052,.00000,.01750,.01910
1977-11-05T22:00:00,862.000,.02644,.00052,.00000,.01750,.01909
1977-11-05T23:00:00,863.000,.02644,.00052,.00000,.01750,.01909
1977-11-06T00:00:00,864.000,.02652,.00053,.00000,.01757,.01918
1977-11-06T01:00:00,865.000,.02957,.00084,.00000,.01999,.02223
1977-11-06T02:00:00,866.000,.12696,.03134,.06702,.14156,.16598
1977-11-06T03:00:00,867.000,.55360,.36812,.29869,1.36201,.63329
1977-11-06T04:00:00,868.000,1.34796,.96308,.29193,4.13923,1.25644
1977-11-06T05:00:00,869.000,2.20120,1.74964,.18752,6.74936,2.22243
1977-11-06T06:00:00,870.000,3.14783,2.27615,.11858,12.87021,4.53030
1977-11-06T07:00:00,871.000,5.14942,2.29994,.07999,27.38711,11.18516
1977-11-06T08:00:00,872.000,12.96878,2.09634,.05869,36.50915,25.00630
1977-11-06T09:00:00,873.000,29.40244,1.86305,.04481,36.53556,34.00961
1977-11-06T10:00:00,874.000,42.94544,1.64669,.03233,33.13742,35.03514
1977-11-06T11:00:00,875.000,47.01101,1.46675,.02229,29.28050,32.52518
1977-11-06T12:00:00,876.000,45.63329,1.31421,.01537,25.67537,29.15154
1977-11-06T13:00:00,877.000,42.20967,1.18603,.01055,22.52744,25.86756
1977-11-06T14:00:00,878.000,38.17790,1.07437,.00700,19.72153,22.81048
1977-11-06T15:00:00,879.000,34.30759,.98050,.00443,17.32769,20.14798
1977-11-06T16:00:00,880.000,30.89848,.90345,.00266,15.33831,17.90097
1977-11-06T17:00:00,881.000,27.89900,.83871,.00148,13.65684,15.97844
1977-11-06T18:00:00,882.000,24.91741,.77623,.00062,12.03152,14.10501
1977-11-06T19:00:00,883.000,22.62246,.72900,.00018,10.80733,12.68457
1977-11-06T20:00:00,884.000,20.56664,.68691,.00000,9.72778,11.42568
1977-11-06T21:00:00,885.000,18.73821,.64938,.00000,8.78059,10.31646
1977-11-06T22:00:00,886.000,17.14017,.61611,.00000,7.96230,9.35513
1977-11-06T23:00:00,887.000,15.75085,.58650,.00000,7.25781,8.52561
1977-11-07T00:00:00,888.000,14.51869,.55950,.00000,6.63827,7.79488
1977-11-07T01:00:00,889.000,13.42261,.53479,.00000,6.09135,7.14896
1977-11-07T02:00:00,890.000,12.44432,.51202,.00000,5.60665,6.57596
1977-11-07T03:00:00,891.000,11.56819,.49093,.00000,5.17555,6.06586
1977-11-07T04:00:00,892.000,10.78112,.47132,.00000,4.79083,5.61034
1977-11-07T05:00:00,893.000,10.07189,.45302,.00000,4.44642,5.20232
1977-11-07T06:00:00,894.000,9.43094,.43588,.00000,4.13716,4.83579
1977-11-07T07:00:00,895.000,8.85006,.41977,.00000,3.85863,4.50560
1977-11-07T08:00:00,896.000,8.32217,.40458,.00000,3.60708,4.20735
1977-11-07T09:00:00,897.000,7.84116,.39024,.00000,3.37925,3.93723
1977-11-07T10:00:00,898.000,7.40175,.37665,.00000,3.17228,3.69194
1977-11-07T11:00:00,899.000,6.99933,.36375,.00000,2.98376,3.46862
1977-11-07T12:00:00,900.000,6.62987,.35149,.00000,2.81153,3.26480
1977-11-07T13:00:00,901.000,6.28985,.33980,.00000,2.65377,3.07833
1977-11-07T14:00:00,902.000,5.97618,.32865,.00000,2.50888,2.90730
1977-11-07T15:00:00,903.000,5.68614,.31800,.00000,2.37546,2.75003
1977-11-07T16:00:00,904.000,5.41734,.30781,.00000,2.25230,2.60510
1977-11-07T17:00:00,905.000,5.16767,.29805,.00000,2.13832,2.47122
1977-11-07T18:00:00,906.000,4.93527,.28869,.00000,2.03260,2.34728
1977-11-07T19:00:00,907.000,4.71850,.27971,.00000,1.93433,2.23230
1977-11-07T20:00:00,908.000,4.51589,.27108,.00000,1.84277,2.12539
1977-11-07T21:00:00,909.000,4.32615,.26278,.00000,1.75730,2.02579
1977-11-07T22:00:00,910.000,4.14814,.25480,.00000,1.67736,1.93283
1977-11-07T23:00:00,911.000,3.98083,.24711,.00000,1.60244,1.84589
1977-11-08T00:00:00,912.000,3.82288,.23966,.00000,1.53187,1.76418
1977-11-08T01:00:00,913.000,3.67314,.23235,.00000,1.46525,1.68720
1977-11-08T02:00:00,914.000,3.53142,.22513,.00000,1.40240,1.61477
1977-11-08T03:00:00,915.000,3.39740,.21798,.00000,1.34298,1.54659
1977-11-08T04:00:00,916.000,3.27044,.21088,.00000,1.28665,1.48229
1977-11-08T05:00:00,917.000,3.14994,.20386,.00000,1.23312,1.42151
1977-11-08T06:00:00,918.000,3.03534,.19692,.00000,1.18209,1.36392
1977-11-08T07:00:00,919.000,2.92611,.19009,.00000,1.13337,1.30924
1977-11-08T08:00:00,920.000,2.82175,.18336,.00000,1.08674,1.25721
1977-11-08T09:00:00,921.000,2.72183,.17676,.00000,1.04204,1.20759
1977-11-08T10:00:00,922.000,2.62592,.17031,.00000,.99915,1.16019
1977-11-08T11:00:00,923.000,2.53367,.16400,.00000,.95796,1.11482
1977-11-08T12:00:00,924.000,2.44479,.15784,.00000,.91838,1.07135
1977-11-08T13:00:00,925.000,2.35900,.15185,.00000,.88034,1.02964
1977-11-08T14:00:00,926.000,2.27610,.14603,.00000,.84375,.98959
1977-11-08T15:00:00,927.000,2.19591,.14037,.00000,.80855,.95109
1977-11-08T16:00:00,928.000,2.11829,.13489,.00000,.77470,.91407
1977-11-08T17:00:00,929.000,2.04313,.12959,.00000,.74214,.87846
1977-11-08T18:00:00,930.000,1.97032,.12446,.00000,.71083,.84418
1977-11-08T19:00:00,931.000,1.89980,.11950,.00000,.68074,.81119
1977-11-08T20:00:00,932.000,1.83149,.11471,.00000,.65182,.77943
1977-11-08T21:00:00,933.000,1.76534,.11010,.00000,.62406,.74886
