Simulated discharge at the outlet at every model timestep.
Date_yyyy-mm-dd_hours(iso8601format),Time(hours),Outlet_Discharge(m3/s)
1977-10-12T21:01:01,285.01695,.06613
1977-10-12T22:01:01,286.01695,.06510
1977-10-12T23:01:01,287.01695,.06410
1977-10-13T00:01:01,288.01695,.06312
1977-10-13T01:01:01,289.01695,.06216
1977-10-13T02:01:01,290.01695,.06122
1977-10-13T03:01:01,291.01695,.06031
1977-10-13T04:01:01,292.01695,.05941
1977-10-13T05:01:01,293.01695,.05854
1977-10-13T06:01:01,294.01695,.05769
1977-10-13T07:01:01,295.01695,.05686
1977-10-13T08:01:01,296.01695,.05605
1977-10-13T09:01:01,297.01695,.05526
1977-10-13T10:01:01,298.01695,.05449
1977-10-13T11:01:01,299.01695,.05373
1977-10-13T12:01:01,300.01695,.05300
1977-10-13T13:01:01,301.01695,.05228
1977-10-13T14:01:01,302.01695,.05158
1977-10-13T15:01:01,303.01695,.05090
1977-10-13T16:01:01,304.01695,.05023
1977-10-13T17:01:01,305.01695,.04958
1977-10-13T18:01:01,306.01695,.04894
1977-10-13T19:01:01,307.01695,.04832
1977-10-13T20:01:01,308.01695,.04772
1977-10-13T21:01:01,309.01695,.04713
1977-10-13T22:01:01,310.01695,.04655
1977-10-13T23:01:01,311.01695,.04599
1977-10-14T00:01:01,312.01695,.04544
1977-10-14T01:01:01,313.01695,.04490
1977-10-14T02:01:01,314.01695,.04438
1977-10-14T03:01:01,315.01695,.04386
1977-10-14T04:01:01,316.01695,.04336
1977-10-14T05:01:01,317.01695,.04288
1977-10-14T06:01:01,318.01695,.04240
1977-10-14T07:01:01,319.01695,.04194
1977-10-14T08:01:01,320.01695,.04148
1977-10-14T09:01:01,321.01695,.04104
1977-10-14T10:01:01,322.01695,.04061
1977-10-14T11:01:01,323.01695,.04019
1977-10-14T12:01:01,324.01695,.03978
1977-10-14T13:01:01,325.01695,.03937
1977-10-14T14:01:01,326.01695,.03898
1977-10-14T15:01:01,327.01695,.03860
1977-10-14T16:01:01,328.01695,.03823
1977-10-14T17:01:01,329.01695,.03836
1977-10-14T17:10:43,329.17880,.04211
