Simulated discharge(m3/s) at the outlet - regular timestep    1.00 hours. Simulated discharge is the mean value over the timestep with the date at the end of the timestep
Date_yyyy/mm/dd_hours(iso8601format),Time(hours),Outlet-8,Channel-12,Channel-31,Channel-38,Channel-51,Channel-85,Channel-105
1980-01-12T14:00:00,278.000,8.67831,8.41058,7.41409,.06813,3.20043,1.70536,.09938
1980-01-12T15:00:00,279.000,8.69382,8.42445,7.42083,.06819,3.20049,1.70450,.09941
1980-01-12T16:00:00,280.000,8.70515,8.43438,7.42490,.06823,3.19984,1.70339,.09940
1980-01-12T17:00:00,281.000,8.71292,8.44103,7.42687,.06826,3.19864,1.70210,.09935
1980-01-12T18:00:00,282.000,8.71778,8.44504,7.42720,.06827,3.19703,1.70067,.09928
1980-01-12T19:00:00,283.000,8.72031,8.44695,7.42624,.06827,3.19511,1.69914,.09920
1980-01-12T20:00:00,284.000,8.72099,8.44720,7.42429,.06826,3.19295,1.69754,.09909
1980-01-12T21:00:00,285.000,8.72020,8.44614,7.42156,.06825,3.19062,1.69589,.09898
1980-01-12T22:00:00,286.000,8.71826,8.44406,7.41823,.06823,3.18816,1.69420,.09886
1980-01-12T23:00:00,287.000,8.71541,8.44118,7.41443,.06821,3.18559,1.69248,.09873
1980-01-13T00:00:00,288.000,8.71189,8.43769,7.41030,.06819,3.18298,1.69078,.09860
1980-01-13T01:00:00,289.000,8.71221,8.43700,7.40743,.06836,3.18248,1.69310,.09890
1980-01-13T02:00:00,290.000,8.72011,8.44257,7.41091,.06883,3.18835,1.70152,.09974
1980-01-13T03:00:00,291.000,8.73187,8.45333,7.42268,.06930,3.19791,1.70845,.10053
1980-01-13T04:00:00,292.000,8.74831,8.47012,7.44121,.06969,3.20747,1.71202,.10113
1980-01-13T05:00:00,293.000,8.76784,8.49044,7.46081,.06995,3.21367,1.71222,.10147
1980-01-13T06:00:00,294.000,8.78596,8.50890,7.47543,.07007,3.21563,1.71026,.10155
1980-01-13T07:00:00,295.000,8.79880,8.52163,7.48357,.07009,3.21489,1.70762,.10150
1980-01-13T08:00:00,296.000,8.79880,8.53175,7.48891,.07008,3.21311,1.70476,.10139
1980-01-13T09:00:00,297.000,8.81573,8.53733,7.48732,.06994,3.20678,1.69941,.10104
1980-01-13T10:00:00,298.000,8.81586,8.53725,7.48557,.06989,3.20461,1.69781,.10092
1980-01-13T11:00:00,299.000,8.81586,8.53051,7.47396,.06964,3.19501,1.69141,.10034
1980-01-13T12:00:00,300.000,8.80683,8.52759,7.47093,.06956,3.19317,1.69031,.10020
1980-01-13T13:00:00,301.000,8.80683,8.50531,7.44776,.06897,3.17910,1.68198,.09909
1980-01-13T14:00:00,302.000,8.78028,8.50137,7.44405,.06890,3.17723,1.68098,.09896
1980-01-13T15:00:00,303.000,8.78028,8.47132,7.41578,.06842,3.16295,1.67335,.09801
1980-01-13T16:00:00,304.000,8.74517,8.46713,7.41211,.06837,3.16132,1.67252,.09792
1980-01-13T17:00:00,305.000,8.74517,8.43520,7.38411,.06802,3.14885,1.66620,.09718
1980-01-13T18:00:00,306.000,8.70790,8.43125,7.38085,.06798,3.14749,1.66551,.09710
1980-01-13T19:00:00,307.000,8.70790,8.40115,7.35601,.06773,3.13716,1.66030,.09654
1980-01-13T20:00:00,308.000,8.67258,8.39769,7.35327,.06771,3.13604,1.65972,.09648
1980-01-13T21:00:00,309.000,8.67258,8.37134,7.33239,.06754,3.12751,1.65530,.09604
1980-01-13T22:00:00,310.000,8.64140,8.36843,7.33014,.06752,3.12657,1.65480,.09599
1980-01-13T23:00:00,311.000,8.64140,8.34628,7.31295,.06741,3.11940,1.65093,.09564
1980-01-14T00:00:00,312.000,8.61279,8.34186,7.30945,.06718,3.11700,1.64921,.09525
1980-01-14T01:00:00,313.000,8.61279,8.30820,7.28274,.06545,3.09870,1.63603,.09231
1980-01-14T02:00:00,314.000,8.52278,8.26291,7.25066,.06321,3.07158,1.61016,.08814
1980-01-14T03:00:00,315.000,8.47704,8.22141,7.20122,.06326,3.03970,1.58925,.08727
1980-01-14T04:00:00,316.000,8.44396,8.18502,7.15535,.06432,3.02714,1.59227,.08803
1980-01-14T05:00:00,317.000,8.41726,8.15657,7.13020,.06561,3.03264,1.60475,.08917
1980-01-14T06:00:00,318.000,8.40278,8.14434,7.13364,.06689,3.04986,1.61808,.09027
1980-01-14T07:00:00,319.000,8.40712,8.15408,7.16238,.06807,3.07186,1.62957,.09120
1980-01-14T08:00:00,320.000,8.43256,8.18591,7.20783,.06916,3.09401,1.63886,.09196
1980-01-14T09:00:00,321.000,8.47653,8.23527,7.26130,.07017,3.11423,1.64624,.09255
1980-01-14T10:00:00,322.000,8.53345,8.29556,7.31654,.07110,3.13198,1.65209,.09302
1980-01-14T11:00:00,323.000,8.59716,8.36055,7.37008,.07197,3.14742,1.65682,.09338
1980-01-14T12:00:00,324.000,8.66270,8.42582,7.42036,.07279,3.16094,1.66072,.09365
1980-01-14T13:00:00,325.000,8.72682,8.48870,7.46669,.07356,3.17294,1.66400,.09386
1980-01-14T14:00:00,326.000,8.78796,8.54824,7.50946,.07431,3.18374,1.66681,.09402
1980-01-14T15:00:00,327.000,8.84524,8.60362,7.54916,.07502,3.19360,1.66925,.09414
1980-01-14T16:00:00,328.000,8.89863,8.65523,7.58627,.07571,3.20268,1.67141,.09424
1980-01-14T17:00:00,329.000,8.94860,8.70359,7.62125,.07638,3.21115,1.67336,.09430
1980-01-14T18:00:00,330.000,8.99560,8.74916,7.65440,.07703,3.21910,1.67513,.09435
1980-01-14T19:00:00,331.000,9.04006,8.79232,7.68597,.07767,3.22660,1.67676,.09439
1980-01-14T20:00:00,332.000,9.08233,8.83340,7.71621,.07829,3.23373,1.67828,.09442
1980-01-14T21:00:00,333.000,9.12270,8.87267,7.74526,.07889,3.24054,1.67969,.09443
1980-01-14T22:00:00,334.000,9.16140,8.91032,7.77324,.07948,3.24706,1.68101,.09444
1980-01-14T23:00:00,335.000,9.19860,8.94653,7.80025,.08006,3.25330,1.68226,.09445
1980-01-15T00:00:00,336.000,9.23435,8.98133,7.82630,.08063,3.25926,1.68340,.09446
1980-01-15T01:00:00,337.000,9.26687,9.01311,7.84965,.08111,3.26391,1.68365,.09454
1980-01-15T02:00:00,338.000,9.29720,9.04197,7.86988,.08147,3.26730,1.68310,.09471
1980-01-15T03:00:00,339.000,9.32434,9.06697,7.88668,.08173,3.26919,1.68215,.09494
1980-01-15T04:00:00,340.000,9.34716,9.08731,7.89944,.08193,3.26968,1.68102,.09520
1980-01-15T05:00:00,341.000,9.36517,9.10273,7.90797,.08207,3.26909,1.67980,.09547
1980-01-15T06:00:00,342.000,9.37832,9.11330,7.91259,.08218,3.26772,1.67851,.09576
1980-01-15T07:00:00,343.000,9.38685,9.11940,7.91385,.08226,3.26578,1.67718,.09605
1980-01-15T08:00:00,344.000,9.39127,9.12160,7.91240,.08231,3.26345,1.67582,.09634
1980-01-15T09:00:00,345.000,9.39219,9.12056,7.90880,.08234,3.26084,1.67443,.09663
1980-01-15T10:00:00,346.000,9.39027,9.11693,7.90355,.08236,3.25801,1.67302,.09690
1980-01-15T11:00:00,347.000,9.38608,9.11127,7.89706,.08237,3.25506,1.67160,.09717
1980-01-15T12:00:00,348.000,9.38015,9.10407,7.88966,.08237,3.25202,1.67017,.09743
1980-01-15T13:00:00,349.000,9.37289,9.09573,7.88160,.08237,3.24893,1.66874,.09768
1980-01-15T14:00:00,350.000,9.36468,9.08659,7.87312,.08236,3.24582,1.66730,.09792
1980-01-15T15:00:00,351.000,9.35579,9.07690,7.86435,.08234,3.24271,1.66586,.09815
1980-01-15T16:00:00,352.000,9.34645,9.06686,7.85542,.08232,3.23962,1.66442,.09836
1980-01-15T17:00:00,353.000,9.33682,9.05663,7.84643,.08230,3.23655,1.66297,.09857
1980-01-15T18:00:00,354.000,9.32705,9.04632,7.83745,.08228,3.23351,1.66153,.09876
1980-01-15T19:00:00,355.000,9.31723,9.03602,7.82852,.08226,3.23051,1.66009,.09894
1980-01-15T20:00:00,356.000,9.30743,9.02580,7.81969,.08223,3.22754,1.65866,.09911
1980-01-15T21:00:00,357.000,9.29771,9.01570,7.81098,.08221,3.22462,1.65722,.09927
1980-01-15T22:00:00,358.000,9.28812,9.00577,7.80243,.08218,3.22175,1.65579,.09942
1980-01-15T23:00:00,359.000,9.27869,8.99603,7.79405,.08216,3.21891,1.65436,.09957
1980-01-16T00:00:00,360.000,9.26941,8.98648,7.78582,.08213,3.21610,1.65293,.09970
1980-01-16T01:00:00,361.000,9.26164,8.97943,7.77971,.08237,3.21467,1.65358,.09990
1980-01-16T02:00:00,362.000,9.25831,8.97726,7.77701,.08268,3.21887,1.65847,.10023
1980-01-16T03:00:00,363.000,9.25830,8.97769,7.77923,.08273,3.22887,1.66594,.10064
1980-01-16T04:00:00,364.000,9.26066,8.98032,7.78728,.08263,3.24043,1.67316,.10113
1980-01-16T05:00:00,365.000,9.26557,8.98561,7.79906,.08243,3.25042,1.67753,.10166
1980-01-16T06:00:00,366.000,9.27274,8.99294,7.81092,.08216,3.25738,1.68006,.10224
1980-01-16T07:00:00,367.000,9.28074,9.00045,7.81998,.08185,3.26145,1.68200,.10284
1980-01-16T08:00:00,368.000,9.28755,9.00599,7.82481,.08150,3.26320,1.68236,.10347
1980-01-16T09:00:00,369.000,9.29144,9.00806,7.82511,.08113,3.26288,1.68178,.10412
1980-01-16T10:00:00,370.000,9.29144,9.00596,7.82113,.08075,3.26092,1.68104,.10478
1980-01-16T11:00:00,371.000,9.28727,8.99965,7.81338,.08036,3.25797,1.68036,.10545
1980-01-16T12:00:00,372.000,9.27911,8.98948,7.80256,.07997,3.25453,1.67980,.10613
1980-01-16T13:00:00,373.000,9.26748,8.97608,7.78944,.07958,3.25092,1.67935,.10681
1980-01-16T14:00:00,374.000,9.25303,8.96013,7.77472,.07919,3.24727,1.67899,.10749
1980-01-16T15:00:00,375.000,9.23644,8.94231,7.75897,.07880,3.24366,1.67871,.10817
1980-01-16T16:00:00,376.000,9.21831,8.92321,7.74259,.07841,3.24010,1.67838,.10885
1980-01-16T17:00:00,377.000,9.19917,8.90330,7.72586,.07803,3.23653,1.67778,.10952
1980-01-16T18:00:00,378.000,9.17941,8.88293,7.70892,.07766,3.23285,1.67684,.11018
1980-01-16T19:00:00,379.000,9.15928,8.86233,7.69186,.07729,3.22897,1.67556,.11082
1980-01-16T20:00:00,380.000,9.13897,8.84162,7.67472,.07693,3.22485,1.67402,.11143
1980-01-16T21:00:00,381.000,9.11858,8.82091,7.65756,.07658,3.22053,1.67226,.11203
1980-01-16T22:00:00,382.000,9.09819,8.80024,7.64042,.07623,3.21604,1.67035,.11260
1980-01-16T23:00:00,383.000,9.07785,8.77968,7.62335,.07590,3.21144,1.66833,.11315
1980-01-17T00:00:00,384.000,9.05760,8.75926,7.60639,.07556,3.20676,1.66621,.11368
1980-01-17T01:00:00,385.000,9.03706,8.73865,7.58944,.07524,3.20177,1.66385,.11404
1980-01-17T02:00:00,386.000,9.01594,8.71766,7.57233,.07492,3.19627,1.66114,.11414
1980-01-17T03:00:00,387.000,8.99445,8.69642,7.55492,.07461,3.19026,1.65808,.11403
1980-01-17T04:00:00,388.000,8.97263,8.67490,7.53715,.07430,3.18379,1.65471,.11377
1980-01-17T05:00:00,389.000,8.95046,8.65306,7.51903,.07400,3.17695,1.65113,.11340
1980-01-17T06:00:00,390.000,8.92795,8.63094,7.50065,.07371,3.16982,1.64741,.11293
1980-01-17T07:00:00,391.000,8.90516,8.60858,7.48210,.07343,3.16252,1.64360,.11240
1980-01-17T08:00:00,392.000,8.88218,8.58609,7.46348,.07315,3.15510,1.63974,.11183
1980-01-17T09:00:00,393.000,8.85912,8.56357,7.44488,.07287,3.14762,1.63585,.11123
1980-01-17T10:00:00,394.000,8.83607,8.54112,7.42641,.07261,3.14015,1.63196,.11060
1980-01-17T11:00:00,395.000,8.81313,8.51883,7.40813,.07234,3.13270,1.62809,.10996
1980-01-17T12:00:00,396.000,8.79039,8.49678,7.39006,.07209,3.12531,1.62423,.10932
1980-01-17T13:00:00,397.000,8.76793,8.47505,7.37222,.07184,3.11798,1.62042,.10868
1980-01-17T14:00:00,398.000,8.74582,8.45368,7.35465,.07159,3.11075,1.61666,.10804
1980-01-17T15:00:00,399.000,8.72399,8.43260,7.33753,.07135,3.10364,1.61295,.10741
1980-01-17T16:00:00,400.000,8.70254,8.41193,7.32070,.07112,3.09665,1.60929,.10678
1980-01-17T17:00:00,401.000,8.68149,8.39167,7.30420,.07089,3.08978,1.60570,.10617
1980-01-17T18:00:00,402.000,8.66086,8.37184,7.28804,.07067,3.08303,1.60218,.10557
1980-01-17T19:00:00,403.000,8.64063,8.35241,7.27221,.07045,3.07642,1.59872,.10498
1980-01-17T20:00:00,404.000,8.62083,8.33340,7.25672,.07023,3.06992,1.59533,.10441
1980-01-17T21:00:00,405.000,8.60143,8.31480,7.24155,.07002,3.06355,1.59199,.10385
1980-01-17T22:00:00,406.000,8.58243,8.29661,7.22671,.06982,3.05730,1.58871,.10330
1980-01-17T23:00:00,407.000,8.56384,8.27881,7.21220,.06961,3.05116,1.58553,.10277
1980-01-18T00:00:00,408.000,8.54565,8.26141,7.19800,.06942,3.04515,1.58239,.10225
1980-01-18T01:00:00,409.000,8.52791,8.24445,7.18416,.06923,3.03930,1.57933,.10174
1980-01-18T02:00:00,410.000,8.51060,8.22794,7.17072,.06904,3.03359,1.57635,.10125
1980-01-18T03:00:00,411.000,8.49373,8.21188,7.15770,.06886,3.02800,1.57344,.10077
1980-01-18T04:00:00,412.000,8.47732,8.19628,7.14508,.06868,3.02253,1.57060,.10031
1980-01-18T05:00:00,413.000,8.46136,8.18112,7.13284,.06851,3.01718,1.56782,.09986
1980-01-18T06:00:00,414.000,8.44586,8.16642,7.12095,.06834,3.01194,1.56510,.09942
1980-01-18T07:00:00,415.000,8.43080,8.15214,7.10938,.06818,3.00682,1.56244,.09900
1980-01-18T08:00:00,416.000,8.41618,8.13831,7.09811,.06802,3.00181,1.55983,.09858
1980-01-18T09:00:00,417.000,8.40200,8.12488,7.08713,.06787,2.99690,1.55728,.09818
1980-01-18T10:00:00,418.000,8.38813,8.11173,7.07640,.06771,2.99208,1.55477,.09779
1980-01-18T11:00:00,419.000,8.37457,8.09888,7.06591,.06756,2.98736,1.55230,.09741
1980-01-18T12:00:00,420.000,8.36130,8.08631,7.05563,.06742,2.98272,1.54988,.09704
1980-01-18T13:00:00,421.000,8.34832,8.07402,7.04556,.06728,2.97816,1.54749,.09668
1980-01-18T14:00:00,422.000,8.33561,8.06198,7.03570,.06714,2.97368,1.54514,.09633
1980-01-18T15:00:00,423.000,8.32315,8.05020,7.02604,.06700,2.96928,1.54283,.09599
1980-01-18T16:00:00,424.000,8.31095,8.03865,7.01655,.06686,2.96494,1.54056,.09566
1980-01-18T17:00:00,425.000,8.29898,8.02733,7.00722,.06673,2.96068,1.53832,.09534
1980-01-18T18:00:00,426.000,8.28723,8.01622,6.99806,.06660,2.95648,1.53611,.09503
1980-01-18T19:00:00,427.000,8.27569,8.00530,6.98906,.06648,2.95236,1.53394,.09471
1980-01-18T20:00:00,428.000,8.26435,7.99458,6.98021,.06635,2.94829,1.53179,.09441
1980-01-18T21:00:00,429.000,8.25321,7.98405,6.97151,.06623,2.94428,1.52968,.09412
1980-01-18T22:00:00,430.000,8.24226,7.97370,6.96295,.06611,2.94033,1.52759,.09384
1980-01-18T23:00:00,431.000,8.23149,7.96353,6.95453,.06600,2.93644,1.52553,.09357
1980-01-19T00:00:00,432.000,8.22093,7.95355,6.94627,.06589,2.93262,1.52351,.09330
1980-01-19T01:00:00,433.000,8.21139,7.94449,6.93883,.06582,2.92921,1.52174,.09307
1980-01-19T02:00:00,434.000,8.20235,7.93600,6.93202,.06576,2.92594,1.51996,.09284
1980-01-19T03:00:00,435.000,8.19363,7.92794,6.92545,.06571,2.92265,1.51812,.09261
1980-01-19T04:00:00,436.000,8.18529,7.92024,6.91895,.06567,2.91932,1.51624,.09239
1980-01-19T05:00:00,437.000,8.17723,7.91276,6.91248,.06564,2.91598,1.51436,.09217
1980-01-19T06:00:00,438.000,8.16935,7.90544,6.90605,.06561,2.91265,1.51249,.09195
1980-01-19T07:00:00,439.000,8.16160,7.89821,6.89970,.06559,2.90935,1.51064,.09174
1980-01-19T08:00:00,440.000,8.15395,7.89107,6.89344,.06558,2.90609,1.50880,.09153
1980-01-19T09:00:00,441.000,8.14638,7.88401,6.88728,.06556,2.90288,1.50698,.09133
1980-01-19T10:00:00,442.000,8.13894,7.87709,6.88124,.06555,2.89972,1.50519,.09113
1980-01-19T11:00:00,443.000,8.13165,7.87031,6.87532,.06555,2.89661,1.50341,.09094
1980-01-19T12:00:00,444.000,8.12448,7.86365,6.86952,.06554,2.89354,1.50165,.09075
1980-01-19T13:00:00,445.000,8.11745,7.85710,6.86383,.06554,2.89051,1.49990,.09057
1980-01-19T14:00:00,446.000,8.11053,7.85067,6.85824,.06553,2.88752,1.49817,.09039
1980-01-19T15:00:00,447.000,8.10372,7.84435,6.85274,.06553,2.88457,1.49646,.09021
1980-01-19T16:00:00,448.000,8.09703,7.83812,6.84735,.06553,2.88166,1.49476,.09004
1980-01-19T17:00:00,449.000,8.09043,7.83200,6.84204,.06552,2.87878,1.49307,.08987
1980-01-19T18:00:00,450.000,8.08394,7.82597,6.83681,.06552,2.87594,1.49140,.08970
1980-01-19T19:00:00,451.000,8.07754,7.82002,6.83166,.06552,2.87313,1.48974,.08954
1980-01-19T20:00:00,452.000,8.07123,7.81416,6.82658,.06552,2.87036,1.48809,.08938
1980-01-19T21:00:00,453.000,8.06501,7.80839,6.82158,.06552,2.86761,1.48646,.08922
1980-01-19T22:00:00,454.000,8.05888,7.80269,6.81665,.06552,2.86490,1.48484,.08907
1980-01-19T23:00:00,455.000,8.05283,7.79707,6.81178,.06552,2.86222,1.48324,.08892
1980-01-20T00:00:00,456.000,8.04713,7.79177,6.80718,.06552,2.85973,1.48175,.08878
1980-01-20T01:00:00,457.000,8.04551,7.79095,6.80778,.06567,2.86044,1.48055,.08884
1980-01-20T02:00:00,458.000,8.05186,7.79774,6.81418,.06631,2.86392,1.48255,.09012
1980-01-20T03:00:00,459.000,8.06550,7.81110,6.82653,.06732,2.87144,1.48942,.09250
1980-01-20T04:00:00,460.000,8.08704,7.83263,6.84710,.06861,2.88480,1.49916,.09584
1980-01-20T05:00:00,461.000,8.11984,7.86607,6.87993,.07020,2.90591,1.51119,.10023
1980-01-20T06:00:00,462.000,8.16294,7.91049,6.92369,.07188,2.93255,1.52419,.10516
1980-01-20T07:00:00,463.000,8.21931,7.96861,6.98024,.07370,2.96473,1.53896,.11073
1980-01-20T08:00:00,464.000,8.29346,8.04464,7.05264,.07570,3.00344,1.55643,.11711
1980-01-20T09:00:00,465.000,8.38160,8.13470,7.13639,.07774,3.04605,1.57563,.12390
1980-01-20T10:00:00,466.000,8.48303,8.23786,7.22985,.07981,3.09179,1.59612,.13098
1980-01-20T11:00:00,467.000,8.59993,8.35574,7.33488,.08196,3.14148,1.61805,.13849
1980-01-20T12:00:00,468.000,8.73324,8.48936,7.45298,.08421,3.19529,1.64141,.14651
1980-01-20T13:00:00,469.000,8.87280,8.62865,7.57356,.08639,3.24882,1.66431,.15443
1980-01-20T14:00:00,470.000,9.02139,8.77586,7.70007,.08858,3.30357,1.68747,.16248
1980-01-20T15:00:00,471.000,9.18489,8.93725,7.83758,.09088,3.36174,1.71176,.17092
1980-01-20T16:00:00,472.000,9.34902,9.09871,7.97417,.09310,3.41795,1.73512,.17909
1980-01-20T17:00:00,473.000,9.51623,9.26266,8.11176,.09529,3.47348,1.75809,.18719
1980-01-20T18:00:00,474.000,9.69061,9.43306,8.25363,.09752,3.52990,1.78132,.19542
1980-01-20T19:00:00,475.000,9.86920,9.60705,8.39789,.09976,3.58630,1.80451,.20369
1980-01-20T20:00:00,476.000,10.04292,9.77592,8.53720,.10190,3.64005,1.82656,.21156
1980-01-20T21:00:00,477.000,10.21678,9.94457,8.67562,.10398,3.69287,1.84817,.21926
1980-01-20T22:00:00,478.000,10.39937,10.12134,8.82012,.10613,3.74746,1.87042,.22721
1980-01-20T23:00:00,479.000,10.57149,10.28768,8.95564,.10815,3.79822,1.89100,.23462
1980-01-21T00:00:00,480.000,10.74059,10.45093,9.08838,.11009,3.84753,1.91096,.24167
1980-01-21T01:00:00,481.000,10.85402,10.56635,9.20003,.10843,3.87417,1.91194,.23602
1980-01-21T02:00:00,482.000,10.99968,10.70990,9.31185,.11065,3.89582,1.93185,.24604
1980-01-21T03:00:00,483.000,11.16384,10.86287,9.42173,.11526,3.96348,2.00280,.26797
1980-01-21T04:00:00,484.000,11.34433,11.03705,9.58182,.12059,4.08561,2.08490,.29519
1980-01-21T05:00:00,485.000,11.56038,11.25712,9.82285,.12616,4.23942,2.17229,.32527
1980-01-21T06:00:00,486.000,11.83776,11.54639,10.13696,.13173,4.40645,2.26007,.35705
1980-01-21T07:00:00,487.000,12.19306,11.91367,10.50502,.13625,4.57570,2.34689,.39060
1980-01-21T08:00:00,488.000,12.60665,12.33228,10.88657,.13881,4.73722,2.43920,.42451
1980-01-21T09:00:00,489.000,13.05896,12.78002,11.26300,.14002,4.90009,2.53620,.45875
1980-01-21T10:00:00,490.000,13.52502,13.23387,11.62930,.14044,5.07197,2.63428,.49286
1980-01-21T11:00:00,491.000,13.98428,13.67777,11.98668,.14090,5.24497,2.73017,.52693
1980-01-21T12:00:00,492.000,14.43924,14.11523,12.34715,.14198,5.41749,2.82828,.56807
1980-01-21T13:00:00,493.000,14.88474,14.54622,12.70766,.14373,5.58849,2.92648,.60278
1980-01-21T14:00:00,494.000,15.32551,14.97342,13.06811,.14596,5.75744,3.01673,.63164
1980-01-21T15:00:00,495.000,15.77070,15.40530,13.43406,.14857,5.92219,3.10185,.65856
1980-01-21T16:00:00,496.000,16.20936,15.83055,13.79266,.15134,6.07753,3.18192,.68364
1980-01-21T17:00:00,497.000,16.64662,16.25246,14.14577,.15427,6.22710,3.25887,.70753
1980-01-21T18:00:00,498.000,17.08173,16.66908,14.49343,.15736,6.37222,3.33289,.73023
1980-01-21T19:00:00,499.000,17.50283,17.07425,14.83027,.16053,6.51177,3.40442,.75147
1980-01-21T20:00:00,500.000,17.91708,17.47307,15.15983,.16380,6.64903,3.47571,.77168
1980-01-21T21:00:00,501.000,18.31749,17.85753,15.47660,.16713,6.78177,3.54121,.79057
1980-01-21T22:00:00,502.000,18.70187,18.22606,15.78015,.17049,6.90737,3.60140,.80833
1980-01-21T23:00:00,503.000,19.07631,18.58471,16.07461,.17387,7.02788,3.65890,.82524
1980-01-22T00:00:00,504.000,19.43122,18.92425,16.35208,.17716,7.14148,3.71273,.84077
1980-01-22T01:00:00,505.000,19.77032,19.24300,16.61573,.17899,7.24166,3.76158,.85224
1980-01-22T02:00:00,506.000,20.11512,19.56809,16.87671,.18356,7.35790,3.82123,.87840
1980-01-22T03:00:00,507.000,20.47418,19.91642,17.16667,.19038,7.52840,3.90578,.91093
1980-01-22T04:00:00,508.000,20.87611,20.31795,17.54468,.19833,7.72826,3.99382,.94388
1980-01-22T05:00:00,509.000,21.35748,20.80680,18.00966,.20706,7.93423,4.07873,.97587
1980-01-22T06:00:00,510.000,21.92845,21.38252,18.52887,.21636,8.13715,4.16125,1.00778
1980-01-22T07:00:00,511.000,22.56746,22.01758,19.07472,.22622,8.34007,4.24164,1.03863
1980-01-22T08:00:00,512.000,23.24235,22.68008,19.63087,.23647,8.53763,4.31724,1.06943
1980-01-22T09:00:00,513.000,23.92597,23.34692,20.17768,.24707,8.72469,4.37959,1.09523
1980-01-22T10:00:00,514.000,24.60113,24.00013,20.68760,.25793,8.89895,4.42494,1.11620
1980-01-22T11:00:00,515.000,25.24459,24.61722,21.16366,.26904,9.05765,4.46881,1.13520
1980-01-22T12:00:00,516.000,25.85200,25.20113,21.62879,.28045,9.20543,4.51553,1.15296
1980-01-22T13:00:00,517.000,26.43975,25.76913,22.09470,.29651,9.34897,4.56310,1.16969
1980-01-22T14:00:00,518.000,27.01400,26.32560,22.55892,.31177,9.48831,4.60955,1.18533
1980-01-22T15:00:00,519.000,27.58031,26.87479,23.02055,.32397,9.62300,4.65427,1.19998
1980-01-22T16:00:00,520.000,28.13852,27.41571,23.47437,.33507,9.75262,4.69713,1.21370
1980-01-22T17:00:00,521.000,28.68521,27.94415,23.91306,.34584,9.87827,4.73793,1.22654
1980-01-22T18:00:00,522.000,29.21624,28.45607,24.33879,.35647,10.00033,4.77697,1.23857
1980-01-22T19:00:00,523.000,29.72909,28.95071,24.75492,.36695,10.11594,4.81446,1.24979
1980-01-22T20:00:00,524.000,30.22745,29.43200,25.16219,.37728,10.22556,4.84983,1.26025
1980-01-22T21:00:00,525.000,30.71267,29.89985,25.55590,.38745,10.32996,4.88306,1.27001
1980-01-22T22:00:00,526.000,31.18116,30.35039,25.93229,.39744,10.42934,4.91441,1.27911
1980-01-22T23:00:00,527.000,31.63182,30.78363,26.29762,.40726,10.52435,4.94412,1.28761
1980-01-23T00:00:00,528.000,32.06953,31.20613,26.66346,.41688,10.61523,4.97227,1.29551
1980-01-23T01:00:00,529.000,32.49695,31.62636,27.02645,.42390,10.68102,4.97365,1.28958
1980-01-23T02:00:00,530.000,32.92634,32.05330,27.37913,.42675,10.67518,4.92214,1.26479
1980-01-23T03:00:00,531.000,33.23785,32.32512,27.53327,.42744,10.57439,4.84758,1.22343
1980-01-23T04:00:00,532.000,33.29941,32.31517,27.36342,.42296,10.38822,4.74029,1.17479
1980-01-23T05:00:00,533.000,33.04893,31.99106,26.92588,.41779,10.16003,4.61984,1.12811
1980-01-23T06:00:00,534.000,32.58324,31.47692,26.39601,.41297,9.93893,4.51004,1.08787
1980-01-23T07:00:00,535.000,31.97438,30.84338,25.82227,.40810,9.72077,4.40469,1.04985
1980-01-23T08:00:00,536.000,31.34950,30.21231,25.28702,.40345,9.52654,4.31123,1.01632
1980-01-23T09:00:00,537.000,30.74010,29.60526,24.78340,.39886,9.34112,4.22560,.98571
1980-01-23T10:00:00,538.000,30.14226,29.01123,24.28082,.39415,9.14575,4.14441,.95677
1980-01-23T11:00:00,539.000,29.58972,28.46106,23.81046,.38966,8.96524,4.07279,.93130
1980-01-23T12:00:00,540.000,28.99332,27.87769,23.33790,.38509,8.78801,4.00387,.90681
1980-01-23T13:00:00,541.000,28.41981,27.32347,22.89870,.38064,8.62537,3.94227,.88478
1980-01-23T14:00:00,542.000,27.87472,26.79940,22.48626,.37621,8.47558,3.88589,.86445
1980-01-23T15:00:00,543.000,27.34127,26.28805,22.08499,.37168,8.33266,3.83182,.84478
